"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2009,380,"Gaston","county",207270,18.33,0.9447,0.0368,0.1763
2010,389,"Gaston","county",206384,18.85,0.9434,0.0283,0.1645
2011,374,"Gaston","county",207506,18.02,0.9305,0.0321,0.1417
2012,379,"Gaston","county",208582,18.17,0.9446,0.0264,0.1583
2013,366,"Gaston","county",209571,17.46,0.9344,0.0355,0.1639
2014,383,"Gaston","county",210735,18.17,0.9399,0.0522,0.1697
2015,409,"Gaston","county",212636,19.23,0.9291,0.0489,0.22
2016,417,"Gaston","county",215489,19.35,0.9185,0.0384,0.211
2017,408,"Gaston","county",218527,18.67,0.9289,0.0441,0.2279
2000,24,"Gates","county",10516,22.82,0.9583,0,0.375
2001,25,"Gates","county",10492,23.83,0.96,0.08,0.32
2002,20,"Gates","county",10609,18.85,1,0.05,0.35
2003,21,"Gates","county",10726,19.58,1,0.0476,0.381
2004,21,"Gates","county",10882,19.3,1,0.0476,0.381
2005,23,"Gates","county",11071,20.77,1,0.087,0.5217
2006,21,"Gates","county",11563,18.16,1,0.0476,0.5714
2007,17,"Gates","county",11819,14.38,1,0.0588,0.5882
2008,24,"Gates","county",11584,20.72,0.9583,0.0833,0.625
2009,29,"Gates","county",11623,24.95,0.9655,0.1379,0.5172
2010,24,"Gates","county",12214,19.65,1,0.125,0.5
2011,20,"Gates","county",11944,16.74,1,0.15,0.55
2012,19,"Gates","county",11830,16.06,1,0.2105,0.6842
2013,19,"Gates","county",11880,15.99,1,0.1579,0.6316
2014,19,"Gates","county",11912,15.95,1,0.1579,0.5789
2015,21,"Gates","county",11739,17.89,1,0.1429,0.5714
2016,21,"Gates","county",11891,17.66,0.9524,0.0952,0.619
2017,21,"Gates","county",11960,17.56,0.9524,0.0476,0.6667
2000,18,"Graham","county",7993,22.52,0.8889,0,0
2001,10,"Graham","county",8034,12.45,0.9,0,0.3
2002,15,"Graham","county",8108,18.5,0.9333,0,0.0667
2003,13,"Graham","county",8181,15.89,0.9231,0,0.0769
2004,12,"Graham","county",8137,14.75,1,0,0
2005,16,"Graham","county",8105,19.74,1,0,0.1875
2006,17,"Graham","county",8106,20.97,1,0,0.1765
2007,13,"Graham","county",8144,15.96,1,0.0769,0.0769
2008,13,"Graham","county",8087,16.08,1,0.0769,0.0769
2009,13,"Graham","county",8327,15.61,1,0.0769,0.0769
2010,13,"Graham","county",8888,14.63,1,0.0769,0.1538
2011,12,"Graham","county",8942,13.42,1,0.1667,0.1667
2012,8,"Graham","county",8850,9.04,1,0,0.125
2013,11,"Graham","county",8854,12.42,1,0,0.0909
2014,10,"Graham","county",8829,11.33,1,0,0.1
2015,10,"Graham","county",8761,11.41,1,0,0.2
2016,11,"Graham","county",8835,12.45,1,0,0.0909
2017,10,"Graham","county",8837,11.32,1,0,0
2000,204,"Granville","county",48498,42.06,0.9363,0.0833,0.3922
2001,190,"Granville","county",49671,38.25,0.9263,0.0368,0.2684
2002,198,"Granville","county",50638,39.1,0.9293,0.0808,0.404
2003,195,"Granville","county",51605,37.79,0.9385,0.1026,0.4051
2004,208,"Granville","county",53346,38.99,0.9135,0.101,0.4519
2005,204,"Granville","county",53977,37.79,0.9069,0.1029,0.4608
2006,205,"Granville","county",53837,38.08,0.922,0.0976,0.4634
2007,210,"Granville","county",55667,37.72,0.9143,0.0952,0.481
2008,202,"Granville","county",56254,35.91,0.9208,0.0743,0.495
2009,210,"Granville","county",57439,36.56,0.9143,0.0571,0.5143
2010,205,"Granville","county",60122,34.1,0.9073,0.0585,0.5415
2011,226,"Granville","county",60863,37.13,0.9027,0.0708,0.5531
2012,204,"Granville","county",56748,35.95,0.8922,0.098,0.5588
2013,202,"Granville","county",57910,34.88,0.8812,0.0891,0.5743
2014,174,"Granville","county",58104,29.95,0.8851,0.0747,0.5575
2015,170,"Granville","county",58547,29.04,0.8882,0.0706,0.5529
2016,177,"Granville","county",59433,29.78,0.8927,0.0621,0.5876
2017,173,"Granville","county",59975,28.85,0.8728,0.0694,0.5376
2000,39,"Greene","county",18974,20.55,1,0,0.3846
2001,39,"Greene","county",19008,20.52,0.9744,0.0256,0.3077
2002,40,"Greene","county",19443,20.57,0.975,0.05,0.475
2003,38,"Greene","county",19878,19.12,1,0.0526,0.3947
2004,37,"Greene","county",20262,18.26,0.973,0.027,0.4054
2005,38,"Greene","county",20267,18.75,0.9211,0.0526,0.4474
2006,40,"Greene","county",20839,19.19,0.9,0.05,0.35
2007,40,"Greene","county",21110,18.95,0.9,0.05,0.375
2008,39,"Greene","county",21210,18.39,0.8974,0.0513,0.4359
2009,45,"Greene","county",21389,21.04,0.9333,0.0444,0.4444
2010,42,"Greene","county",21382,19.64,0.9286,0.0714,0.4048
2011,46,"Greene","county",21489,21.41,0.8913,0.0435,0.4565
2012,51,"Greene","county",21363,23.87,0.9412,0.0588,0.5294
2013,47,"Greene","county",21073,22.3,0.9574,0.0426,0.5106
2014,38,"Greene","county",21286,17.85,0.9737,0.0526,0.5
2015,47,"Greene","county",21158,22.21,0.9149,0.0638,0.4894
2016,52,"Greene","county",21421,24.28,0.9231,0.0385,0.5385
2017,58,"Greene","county",21522,26.95,0.9483,0.0172,0.5172
2000,756,"Guilford","county",421048,17.96,0.9352,0.0489,0.287
2001,710,"Guilford","county",424031,16.74,0.9451,0.0408,0.2775
2002,716,"Guilford","county",432412,16.56,0.9372,0.0517,0.3212
2003,692,"Guilford","county",440793,15.7,0.9364,0.0564,0.3382
2004,683,"Guilford","county",438520,15.58,0.9444,0.0586,0.3441
2005,706,"Guilford","county",438775,16.09,0.9377,0.0567,0.3584
2006,730,"Guilford","county",449071,16.26,0.9247,0.0603,0.3712
2007,726,"Guilford","county",460780,15.76,0.9366,0.0551,0.3664
2008,773,"Guilford","county",468439,16.5,0.934,0.0634,0.3907
2009,789,"Guilford","county",476038,16.57,0.9341,0.0634,0.3878
2010,813,"Guilford","county",490371,16.58,0.9336,0.0541,0.3776
2011,814,"Guilford","county",495231,16.44,0.9177,0.0504,0.4042
2012,824,"Guilford","county",502190,16.41,0.9175,0.0546,0.409
2013,809,"Guilford","county",507419,15.94,0.9159,0.0643,0.4091
2014,773,"Guilford","county",512273,15.09,0.9094,0.0543,0.4269
2015,822,"Guilford","county",517124,15.9,0.9161,0.0608,0.4416
2016,849,"Guilford","county",520230,16.32,0.9164,0.0671,0.4935
2017,905,"Guilford","county",523962,17.27,0.9182,0.0696,0.4762
2000,150,"Halifax","county",57370,26.15,0.96,0.0267,0.3
2001,153,"Halifax","county",57117,26.79,0.9608,0.0327,0.268
2002,140,"Halifax","county",57227,24.46,0.9929,0.0429,0.3071
2003,122,"Halifax","county",57335,21.28,0.9918,0.041,0.2705
2004,118,"Halifax","county",56947,20.72,0.9831,0.0424,0.339
2005,109,"Halifax","county",56344,19.35,0.9817,0.0642,0.3486
2006,122,"Halifax","county",55601,21.94,0.9672,0.0574,0.3361
2007,135,"Halifax","county",55352,24.39,0.9704,0.0593,0.4
2008,133,"Halifax","county",55218,24.09,0.985,0.0902,0.406
2009,115,"Halifax","county",55179,20.84,0.9739,0.087,0.4
2010,116,"Halifax","county",54627,21.23,0.9741,0.0862,0.4052
2011,118,"Halifax","county",54397,21.69,0.9746,0.0678,0.3898
2012,110,"Halifax","county",54237,20.28,0.9909,0.0818,0.3818
2013,113,"Halifax","county",53705,21.04,0.9823,0.0708,0.4159
2014,113,"Halifax","county",53190,21.24,0.9735,0.0442,0.4336
2015,101,"Halifax","county",52423,19.27,0.9604,0.0198,0.3663
2016,107,"Halifax","county",52160,20.51,0.9626,0.0093,0.3832
2017,118,"Halifax","county",51815,22.77,0.9492,0.0169,0.4322
2000,188,"Harnett","county",91025,20.65,0.9202,0.0372,0.2287
2001,163,"Harnett","county",93678,17.4,0.9387,0.0307,0.2699
2002,159,"Harnett","county",96293,16.51,0.9308,0.0314,0.2138
2003,155,"Harnett","county",98908,15.67,0.9419,0.0387,0.2516
2004,163,"Harnett","county",100271,16.26,0.9387,0.0552,0.2147
2005,157,"Harnett","county",101737,15.43,0.949,0.0382,0.2357
2006,150,"Harnett","county",103717,14.46,0.9267,0.0333,0.2533
2007,170,"Harnett","county",106506,15.96,0.9353,0.0353,0.2588
2008,163,"Harnett","county",109659,14.86,0.9325,0.0491,0.2515
2009,161,"Harnett","county",112864,14.26,0.9193,0.0373,0.1863
2010,163,"Harnett","county",115579,14.1,0.9325,0.0184,0.1963
2011,145,"Harnett","county",118615,12.22,0.9517,0.0207,0.2069
2012,152,"Harnett","county",121264,12.53,0.9474,0.0329,0.2632
2013,181,"Harnett","county",123316,14.68,0.9558,0.0331,0.2762
2014,209,"Harnett","county",125730,16.62,0.9569,0.0526,0.2392
2015,189,"Harnett","county",127127,14.87,0.9471,0.037,0.2328
2016,161,"Harnett","county",128783,12.5,0.9441,0.0497,0.236
2017,183,"Harnett","county",130847,13.99,0.9454,0.0656,0.2896
2000,161,"Haywood","county",54033,29.8,0.9689,0.0621,0.0559
2001,155,"Haywood","county",54594,28.39,0.9548,0.0774,0.1871
2002,154,"Haywood","county",55240,27.88,0.9675,0.0779,0.0649
2003,147,"Haywood","county",55886,26.3,0.9524,0.0816,0.0612
2004,138,"Haywood","county",56418,24.46,0.942,0.087,0.058
2005,135,"Haywood","county",57097,23.64,0.9407,0.0889,0.0519
2006,136,"Haywood","county",56664,24,0.9559,0.0662,0.0515
2007,126,"Haywood","county",57031,22.09,0.9762,0.0635,0.0397
2008,114,"Haywood","county",57120,19.96,0.9825,0.1053,0.0439
2009,119,"Haywood","county",58043,20.5,0.9832,0.1008,0.0504
2010,113,"Haywood","county",59148,19.1,0.9735,0.0973,0.0442
2011,99,"Haywood","county",59684,16.59,0.9495,0.101,0.0505
2012,86,"Haywood","county",59291,14.5,0.9535,0.0814,0.0349
2013,79,"Haywood","county",59674,13.24,0.962,0.0886,0.038
2014,78,"Haywood","county",59913,13.02,0.9615,0.1026,0.0769
2015,70,"Haywood","county",60631,11.55,0.9429,0.0714,0.0857
2016,64,"Haywood","county",61771,10.36,0.9063,0.0781,0.0625
2017,72,"Haywood","county",62277,11.56,0.8889,0.1389,0.0417
2000,215,"Henderson","county",89173,24.11,0.9442,0.0512,0.0558
2001,255,"Henderson","county",91546,27.85,0.9412,0.0353,0.1725
2002,226,"Henderson","county",93430,24.19,0.9469,0.031,0.0796
2003,234,"Henderson","county",95314,24.55,0.9573,0.0427,0.0855
2004,234,"Henderson","county",96370,24.28,0.953,0.0342,0.0684
2005,216,"Henderson","county",97810,22.08,0.9444,0.0509,0.0694
2006,211,"Henderson","county",100106,21.08,0.9289,0.0474,0.0711
2007,209,"Henderson","county",102142,20.46,0.9282,0.0574,0.067
2008,211,"Henderson","county",103855,20.32,0.9384,0.0806,0.0758
2009,223,"Henderson","county",105246,21.19,0.9372,0.0942,0.0673
2010,223,"Henderson","county",107177,20.81,0.9462,0.0717,0.0628
2011,221,"Henderson","county",108448,20.38,0.9457,0.0814,0.0452
2012,228,"Henderson","county",108183,21.08,0.9518,0.1009,0.0395
2013,222,"Henderson","county",109287,20.31,0.9369,0.1081,0.0586
2014,213,"Henderson","county",110897,19.21,0.9343,0.1221,0.0798
2015,207,"Henderson","county",112511,18.4,0.9275,0.1208,0.0725
2016,189,"Henderson","county",114385,16.52,0.9206,0.1217,0.0529
2017,168,"Henderson","county",116173,14.46,0.9107,0.0952,0.0774
2000,85,"Hertford","county",22601,37.61,0.9882,0.0706,0.4353
2001,69,"Hertford","county",22182,31.11,0.9565,0.1159,0.2174
2002,73,"Hertford","county",22235,32.83,0.9863,0.1233,0.3973
2003,78,"Hertford","county",22289,34.99,1,0.0897,0.3846
2004,81,"Hertford","county",23794,34.04,1,0.0741,0.3951
2005,81,"Hertford","county",23844,33.97,0.9877,0.0741,0.4321
2006,82,"Hertford","county",23901,34.31,0.9756,0.0488,0.4268
2007,79,"Hertford","county",23730,33.29,1,0.0253,0.3924
2008,80,"Hertford","county",23697,33.76,0.9875,0.0375,0.4125
2009,81,"Hertford","county",23960,33.81,0.9753,0.0617,0.4691
2010,77,"Hertford","county",24711,31.16,0.974,0.039,0.4156
2011,65,"Hertford","county",24466,26.57,0.9692,0.0154,0.4
2012,67,"Hertford","county",24451,27.4,0.9851,0.0448,0.4179
2013,71,"Hertford","county",24621,28.84,0.9859,0.0423,0.4085
2014,59,"Hertford","county",24578,24.01,0.9831,0.0339,0.4068
2015,56,"Hertford","county",24426,22.93,0.9821,0.0179,0.3929
2016,57,"Hertford","county",24038,23.71,0.9825,0.0702,0.4386
2017,58,"Hertford","county",23947,24.22,1,0.069,0.4483
2000,95,"Hoke","county",33646,28.24,0.9053,0.0105,0.5158
2001,72,"Hoke","county",34843,20.66,0.9306,0.0694,0.2361
2002,78,"Hoke","county",36140,21.58,0.9231,0.0128,0.5256
2003,78,"Hoke","county",37438,20.83,0.8846,0.0256,0.5256
2004,69,"Hoke","county",38193,18.07,0.8986,0.0435,0.4638
2005,83,"Hoke","county",39808,20.85,0.9036,0.0361,0.494
2006,73,"Hoke","county",42186,17.3,0.863,0.0411,0.5205
2007,69,"Hoke","county",42932,16.07,0.9275,0.058,0.5507
2008,73,"Hoke","county",44442,16.43,0.8904,0.0411,0.4795
2009,73,"Hoke","county",46141,15.82,0.9041,0.0411,0.5616
2010,70,"Hoke","county",47298,14.8,0.9286,0.0429,0.5571
2011,63,"Hoke","county",49065,12.84,0.8889,0.0476,0.5714
2012,58,"Hoke","county",50036,11.59,0.931,0.0345,0.569
2013,53,"Hoke","county",50672,10.46,0.9623,0.0377,0.6415
2014,53,"Hoke","county",50982,10.4,0.9434,0.0189,0.566
2015,54,"Hoke","county",51776,10.43,0.9259,0,0.5741
2016,64,"Hoke","county",52214,12.26,0.9063,0.0156,0.5469
2017,67,"Hoke","county",53343,12.56,0.9104,0.0149,0.5075
2000,4,"Hyde","county",5826,6.87,-9,-9,-9
2001,6,"Hyde","county",5738,10.46,1,0.1667,0
2002,7,"Hyde","county",5784,12.1,0.8571,0,0.2857
2003,6,"Hyde","county",5830,10.29,0.8333,0,0.3333
2004,4,"Hyde","county",5792,6.91,-9,-9,-9
2005,7,"Hyde","county",5607,12.48,0.8571,0,0.2857
2006,8,"Hyde","county",5511,14.52,0.875,0.125,0
2007,6,"Hyde","county",5447,11.02,0.8333,0.1667,0
2008,6,"Hyde","county",5512,10.89,0.6667,0.1667,0
2009,9,"Hyde","county",5388,16.7,0.7778,0.1111,0.1111
2010,10,"Hyde","county",5813,17.2,0.8,0.1,0.1
2011,9,"Hyde","county",5815,15.48,0.8889,0,0
2012,9,"Hyde","county",5742,15.67,1,0,0
2013,7,"Hyde","county",5806,12.06,1,0,0
2014,8,"Hyde","county",5738,13.94,0.875,0,0.125
2015,7,"Hyde","county",5631,12.43,1,0,0
2016,8,"Hyde","county",5621,14.23,1,0.125,0.125
2017,11,"Hyde","county",5644,19.49,1,0.0909,0.1818
2000,203,"Iredell","county",122660,16.55,0.9557,0.0443,0.0788
2001,204,"Iredell","county",127899,15.95,0.9657,0.0343,0.1863
2002,179,"Iredell","county",130869,13.68,0.9441,0.0335,0.0838
2003,184,"Iredell","county",133838,13.75,0.9511,0.0326,0.1033
2004,191,"Iredell","county",136387,14,0.9529,0.0366,0.1152
2005,205,"Iredell","county",139135,14.73,0.9463,0.0244,0.1317
2006,211,"Iredell","county",145232,14.53,0.9526,0.019,0.128
2007,219,"Iredell","county",150421,14.56,0.9589,0.0274,0.137
2008,206,"Iredell","county",154169,13.36,0.9515,0.034,0.1262
2009,208,"Iredell","county",157039,13.25,0.9423,0.0385,0.1106
2010,211,"Iredell","county",160107,13.18,0.9289,0.0474,0.1232
2011,200,"Iredell","county",161522,12.38,0.945,0.05,0.13
2012,193,"Iredell","county",163043,11.84,0.9223,0.0415,0.1347
2013,189,"Iredell","county",164974,11.46,0.9101,0.0476,0.1164
2014,192,"Iredell","county",167157,11.49,0.875,0.0625,0.1302
2015,186,"Iredell","county",170230,10.93,0.8925,0.0699,0.1183
2016,182,"Iredell","county",173391,10.5,0.9066,0.0549,0.1374
2017,200,"Iredell","county",176563,11.33,0.91,0.075,0.2
2000,73,"Jackson","county",33121,22.04,0.9589,0.0411,0.0137
2001,67,"Jackson","county",33662,19.9,0.9254,0.0597,0.2239
2002,64,"Jackson","county",34196,18.72,0.9531,0.0313,0.0313
2003,61,"Jackson","county",34729,17.56,0.9836,0.0492,0.0328
2004,58,"Jackson","county",35627,16.28,0.931,0.0517,0.069
2005,62,"Jackson","county",36245,17.11,0.9355,0.0645,0.0645
2006,68,"Jackson","county",36312,18.73,0.9706,0.0735,0.0588
2007,69,"Jackson","county",36815,18.74,1,0.0725,0.058
2008,64,"Jackson","county",36998,17.3,1,0.0781,0.0469
2009,60,"Jackson","county",37999,15.79,1,0.05,0.0667
2010,58,"Jackson","county",40480,14.33,1,0.0862,0.0345
2011,51,"Jackson","county",40606,12.56,1,0.0784,0.0196
2012,44,"Jackson","county",40788,10.79,1,0.0909,0.0227
2013,32,"Jackson","county",40810,7.84,1,0.0938,0.0313
2014,30,"Jackson","county",41039,7.31,1,0.0667,0
2015,29,"Jackson","county",41597,6.97,1,0.1379,0
2016,31,"Jackson","county",42574,7.28,0.9677,0.1613,0.0323
2017,27,"Jackson","county",43116,6.26,0.963,0.1481,0.037
2000,160,"Johnston","county",121965,13.12,0.95,0.05,0.1063
2001,185,"Johnston","county",127784,14.48,0.9405,0.0811,0.2486
2002,175,"Johnston","county",132293,13.23,0.9143,0.0457,0.1543
2003,177,"Johnston","county",136802,12.94,0.9209,0.0226,0.1469
2004,186,"Johnston","county",140719,13.22,0.9355,0.0323,0.1613
2005,189,"Johnston","county",145968,12.95,0.9259,0.037,0.1958
2006,206,"Johnston","county",151589,13.59,0.9417,0.034,0.1748
2007,202,"Johnston","county",157296,12.84,0.9109,0.0198,0.1683
2008,204,"Johnston","county",162776,12.53,0.9265,0.049,0.1814
2009,203,"Johnston","county",168253,12.07,0.936,0.0542,0.2069
2010,173,"Johnston","county",170151,10.17,0.9133,0.052,0.1965
2011,164,"Johnston","county",172570,9.5,0.9146,0.0427,0.2622
2012,167,"Johnston","county",174839,9.55,0.9341,0.0419,0.2635
2013,166,"Johnston","county",177308,9.36,0.9277,0.0361,0.259
2014,173,"Johnston","county",180048,9.61,0.9364,0.0462,0.2659
2015,152,"Johnston","county",184519,8.24,0.9539,0.0526,0.3026
2016,154,"Johnston","county",189460,8.13,0.9545,0.0649,0.2857
2017,170,"Johnston","county",194705,8.73,0.9471,0.0824,0.3118
2000,19,"Jones","county",10381,18.3,1,0,0.1579
2001,32,"Jones","county",10304,31.06,0.9688,0,0.25
2002,27,"Jones","county",10384,26,0.9259,0,0.2222
2003,19,"Jones","county",10465,18.16,1,0,0.3158
2004,18,"Jones","county",10257,17.55,1,0,0.2222
2005,23,"Jones","county",10216,22.51,0.913,0,0.1739
2006,28,"Jones","county",10318,27.14,0.8929,0.0357,0.1429
2007,27,"Jones","county",10315,26.18,0.9259,0.037,0.1111
2008,30,"Jones","county",10294,29.14,0.9333,0.0333,0.2667
2009,27,"Jones","county",10153,26.59,0.9259,0.037,0.2593
2010,27,"Jones","county",10159,26.58,0.963,0,0.2222
2011,28,"Jones","county",10327,27.11,0.9643,0,0.2143
2012,21,"Jones","county",10615,19.78,0.9524,0,0.2857
2013,21,"Jones","county",10554,19.9,1,0,0.3333
2014,22,"Jones","county",10468,21.02,1,0.0455,0.1818
2015,24,"Jones","county",10423,23.03,1,0.0417,0.3333
2016,19,"Jones","county",10354,18.35,1,0,0.4737
2017,20,"Jones","county",10356,19.31,1,0,0.4
2000,143,"Lee","county",49040,29.16,0.9441,0.0769,0.2308
2001,145,"Lee","county",49254,29.44,0.9379,0.0621,0.2483
2002,140,"Lee","county",50195,27.89,0.9429,0.0571,0.1571
2003,131,"Lee","county",51137,25.62,0.9695,0.0763,0.145
2004,135,"Lee","county",50561,26.7,0.963,0.0889,0.1481
2005,141,"Lee","county",50493,27.92,0.9574,0.078,0.1631
2006,138,"Lee","county",55282,24.96,0.9348,0.0942,0.1812
2007,139,"Lee","county",56376,24.66,0.9424,0.0863,0.1655
2008,138,"Lee","county",57511,24,0.9565,0.087,0.1957
2009,152,"Lee","county",58574,25.95,0.9605,0.1053,0.2303
2010,151,"Lee","county",58059,26.01,0.9669,0.106,0.2252
2011,152,"Lee","county",58304,26.07,0.9408,0.1053,0.2303
2012,153,"Lee","county",59111,25.88,0.9477,0.098,0.1961
2013,157,"Lee","county",59344,26.46,0.9682,0.0955,0.2293
2014,181,"Lee","county",59194,30.58,0.9669,0.0829,0.232
2015,178,"Lee","county",58908,30.22,0.9775,0.0674,0.2079
2016,175,"Lee","county",59244,29.54,0.9657,0.0629,0.2057
2017,171,"Lee","county",59337,28.82,0.9825,0.0702,0.1871
2000,210,"Lenoir","county",59648,35.21,0.9667,0.0286,0.3
2001,209,"Lenoir","county",59318,35.23,0.9617,0.0478,0.244
2002,206,"Lenoir","county",59526,34.61,0.9806,0.0388,0.2718
2003,195,"Lenoir","county",59735,32.64,0.9692,0.0308,0.2718
2004,202,"Lenoir","county",59091,34.18,0.9752,0.0297,0.3069
2005,213,"Lenoir","county",58378,36.49,0.9812,0.0423,0.3192
2006,222,"Lenoir","county",58170,38.16,0.9775,0.0541,0.2748
2007,214,"Lenoir","county",57642,37.13,0.9813,0.0514,0.2664
2008,210,"Lenoir","county",57535,36.5,0.981,0.0524,0.2667
2009,211,"Lenoir","county",57232,36.87,0.9668,0.0474,0.2512
2010,220,"Lenoir","county",59493,36.98,0.9545,0.0727,0.2455
2011,216,"Lenoir","county",59314,36.42,0.9491,0.0602,0.2407
2012,213,"Lenoir","county",59401,35.86,0.9577,0.0704,0.23
2013,218,"Lenoir","county",59046,36.92,0.9587,0.0596,0.2339
2014,208,"Lenoir","county",58830,35.36,0.9567,0.0625,0.2644
2015,204,"Lenoir","county",58338,34.97,0.951,0.0588,0.2647
2016,201,"Lenoir","county",57587,34.9,0.9602,0.0697,0.2935
2017,170,"Lenoir","county",57477,29.58,0.9588,0.0706,0.2941
2000,71,"Lincoln","county",63780,11.13,0.9859,0,0.0986
2001,79,"Lincoln","county",65397,12.08,0.9747,0.0127,0.2152
2002,75,"Lincoln","county",66790,11.23,0.9733,0,0.08
2003,77,"Lincoln","county",68185,11.29,0.974,0,0.0649
2004,79,"Lincoln","county",68630,11.51,0.9494,0,0.0633
2005,79,"Lincoln","county",69145,11.43,0.9747,0.0127,0.0759
2006,95,"Lincoln","county",71298,13.32,0.9474,0.0316,0.0632
2007,100,"Lincoln","county",72776,13.74,0.95,0.03,0.06
2008,107,"Lincoln","county",74552,14.35,0.972,0.0187,0.0654
2009,92,"Lincoln","county",75718,12.15,0.9565,0.0217,0.0761
2010,85,"Lincoln","county",78684,10.8,0.9412,0,0.0706
2011,85,"Lincoln","county",79026,10.76,0.9765,0,0.1412
2012,86,"Lincoln","county",79267,10.85,0.9884,0.0116,0.1512
2013,86,"Lincoln","county",79745,10.78,0.9884,0.0349,0.1279
2014,97,"Lincoln","county",80202,12.09,0.9794,0.0206,0.0825
2015,90,"Lincoln","county",81397,11.06,0.9778,0.0333,0.0778
2016,90,"Lincoln","county",82033,10.97,0.9778,0.0556,0.1333
2017,97,"Lincoln","county",83251,11.65,0.9794,0.0619,0.0928
2000,83,"Macon","county",29811,27.84,0.8916,0.0482,0.012
2001,91,"Macon","county",30414,29.92,0.9231,0.033,0.1538
2002,70,"Macon","county",31042,22.55,0.9571,0.0429,0.0143
2003,66,"Macon","county",31670,20.84,0.9697,0.0455,0.0152
2004,67,"Macon","county",31968,20.96,0.9552,0.0448,0.0299
2005,64,"Macon","county",32257,19.84,0.9531,0.0469,0.0156
2006,60,"Macon","county",33078,18.14,0.9667,0.05,0
2007,69,"Macon","county",20495,33.67,0.8986,0.0725,0
2008,74,"Macon","county",34225,21.62,0.9054,0.0811,0.0135
2009,75,"Macon","county",34480,21.75,0.9467,0.0667,0.0133
2010,66,"Macon","county",33946,19.44,0.9394,0.1061,0.0152
2011,64,"Macon","county",34459,18.57,0.9531,0.1094,0.0156
2012,60,"Macon","county",33985,17.65,0.95,0.1333,0
2013,52,"Macon","county",34151,15.23,0.9423,0.1538,0
2014,53,"Macon","county",34428,15.39,0.9245,0.1509,0.0566
2015,48,"Macon","county",34771,13.8,0.9375,0.1458,0.0833
2016,45,"Macon","county",35047,12.84,0.9333,0.1778,0.0444
2017,34,"Macon","county",35413,9.6,0.8824,0.1176,0
2000,44,"Madison","county",19635,22.41,0.9545,0.0227,0
2001,49,"Madison","county",19779,24.77,0.8776,0,0.102
2002,35,"Madison","county",20047,17.46,0.9429,0,0.0286
2003,40,"Madison","county",20316,19.69,0.9,0.025,0.025
2004,47,"Madison","county",20196,23.27,0.9574,0.0426,0.0426
2005,41,"Madison","county",20361,20.14,0.9756,0.0732,0.0244
2006,38,"Madison","county",20449,18.58,0.9474,0.1053,0
2007,34,"Madison","county",23906,14.22,0.8824,0.0588,0
2008,42,"Madison","county",20814,20.18,0.881,0.0714,0
2009,41,"Madison","county",20846,19.67,0.9024,0.0732,0
2010,32,"Madison","county",20795,15.39,0.9063,0.0938,0
2011,36,"Madison","county",21193,16.99,0.8889,0.0833,0
2012,38,"Madison","county",21192,17.93,0.8947,0.1053,0
2013,38,"Madison","county",21372,17.78,0.9211,0.1053,0
2014,41,"Madison","county",21584,19,0.9268,0.0976,0
2015,41,"Madison","county",21663,18.93,0.878,0.0976,0
2016,39,"Madison","county",21979,17.74,0.8974,0.0513,0
2017,32,"Madison","county",22240,14.39,0.9375,0.0313,0
2000,36,"Martin","county",25593,14.07,0.9167,0.0556,0.25
2001,41,"Martin","county",25344,16.18,1,0.1463,0.2683
2002,43,"Martin","county",25397,16.93,0.9535,0.0233,0.3488
2003,42,"Martin","county",25450,16.5,0.9048,0.0714,0.381
2004,48,"Martin","county",24930,19.25,0.9167,0.0833,0.3958
2005,46,"Martin","county",24543,18.74,0.9565,0.0435,0.3261
2006,45,"Martin","county",24396,18.45,0.9556,0.0444,0.4
2007,45,"Martin","county",44064,10.21,0.9556,0.0667,0.4444
2008,37,"Martin","county",23873,15.5,0.973,0.0811,0.4324
2009,39,"Martin","county",23859,16.35,0.9744,0.0513,0.4103
2010,35,"Martin","county",24498,14.29,0.9714,0.0571,0.3429
2011,37,"Martin","county",24083,15.36,0.9189,0.0541,0.3514
2012,37,"Martin","county",24020,15.4,0.8919,0.1081,0.3784
2013,31,"Martin","county",23750,13.05,0.871,0.129,0.4839
2014,32,"Martin","county",23714,13.49,0.8438,0,0.375
2015,34,"Martin","county",23746,14.32,0.9118,0,0.3235
2016,32,"Martin","county",23606,13.56,0.875,0,0.375
2017,34,"Martin","county",23510,14.46,0.8824,0.0294,0.4412
2000,128,"McDowell","county",42151,30.37,0.9453,0.0391,0.0156
2001,138,"McDowell","county",42834,32.22,0.9855,0.0145,0.1667
2002,133,"McDowell","county",43500,30.57,0.9398,0.0301,0.0376
2003,127,"McDowell","county",44166,28.76,0.937,0.0315,0.0394
2004,121,"McDowell","county",43647,27.72,0.9339,0.0165,0.0165
2005,125,"McDowell","county",43576,28.69,0.92,0.024,0.024
2006,123,"McDowell","county",43636,28.19,0.9431,0.0244,0.0325
2007,117,"McDowell","county",33626,34.79,0.9316,0.0256,0.0342
2008,119,"McDowell","county",44570,26.7,0.9244,0.0252,0.0588
2009,126,"McDowell","county",44749,28.16,0.9206,0.0317,0.0476
2010,126,"McDowell","county",45031,27.98,0.9286,0.0238,0.0397
2011,122,"McDowell","county",45462,26.84,0.918,0.0328,0.0574
2012,128,"McDowell","county",45288,28.26,0.8906,0.0313,0.0391
2013,125,"McDowell","county",45231,27.64,0.936,0.04,0.032
